Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Day,Day_name,week,month,Total Claim Amount
OP68330,Oregon,0,3,College,2/26/11,1,1,2,Married,L2,Offer1,Agent,Four-Door Car,3,7247.495684,0,96,31,64,1,3,5,Saturday,8,2,460.8
GO53814,Oregon,0,1,High School or Below,1/18/11,3,1,2,Married,L3,Offer4,Branch,Two-Door Car,1,4878.950256,43358,61,2,83,0,6,1,Tuesday,3,1,400.294938
VW11431,California,0,3,Bachelor,1/31/11,3,1,3,Single,L2,Offer3,Branch,Two-Door Car,2,2971.919417,83873,76,5,36,1,1,0,Monday,5,1,218.374041
FG96614,California,0,3,Higher Education,1/10/11,3,1,2,Married,L3,Offer4,Agent,Four-Door Car,1,11302.60169,22361,95,15,42,0,2,0,Monday,2,1,530.667993
KQ98040,California,0,3,Bachelor,2/28/11,3,1,2,Married,L2,Offer3,Agent,Four-Door Car,1,7996.597066,70061,99,2,57,0,3,0,Monday,9,2,699.517349
DP23630,California,0,1,High School or Below,2/22/11,1,0,2,Single,L3,Offer1,Agent,Four-Door Car,3,7411.813055,0,73,6,19,0,2,1,Tuesday,8,2,525.6
No31089,Arizona,0,3,Bachelor,1/21/11,3,1,3,Married,L3,Offer2,Call Center,Four-Door Car,2,3179.474225,65742,79,6,0,0,1,4,Friday,3,1,277.360797
TU15769,Washington,1,1,Bachelor,1/25/11,2,0,2,Married,L2,Offer1,Branch,Four-Door Car,2,22658.53652,23665,67,19,50,0,2,1,Tuesday,4,1,404.817249
DA20791,California,0,3,College,1/6/11,3,0,2,Married,L3,Offer2,Branch,Four-Door Car,2,3774.861293,66457,95,2,76,0,1,3,Thursday,1,1,456.0
AE89300,Arizona,0,1,Bachelor,2/3/11,3,1,3,Single,L3,Offer3,Agent,SUV,2,8224.770259,82634,104,8,74,0,3,3,Thursday,5,2,324.097433
UE13511,Oregon,0,1,High School or Below,1/2/11,1,1,2,Married,L1,Offer1,Agent,Four-Door Car,1,2563.582441,0,69,11,60,0,1,6,Sunday,52,1,331.2
MS46793,Oregon,1,1,College,1/31/11,1,0,2,Single,L3,Offer1,Branch,Four-Door Car,2,2393.915369,0,70,24,10,0,1,0,Monday,5,1,425.266308
ME22430,Nevada,1,1,Bachelor,2/9/11,2,0,2,Single,L2,Offer1,Agent,Four-Door Car,2,2453.570794,29735,69,3,92,0,1,2,Wednesday,6,2,331.2
JZ28710,California,0,1,College,1/31/11,3,0,3,Married,L3,Offer4,Call Center,Two-Door Car,2,5143.878519,61417,65,6,35,0,7,0,Monday,5,1,206.01822
HP80279,Oregon,0,1,High School or Below,1/27/11,1,1,2,Single,L3,Offer1,Branch,SUV,1,7378.510732,0,105,3,12,0,4,3,Thursday,4,1,756.0
EH22538,California,0,1,High School or Below,2/11/11,3,0,1,Married,L3,Offer3,Call Center,Four-Door Car,3,2574.198807,43846,65,16,33,1,1,4,Friday,6,2,125.52458
JP87331,Arizona,0,1,High School or Below,2/18/11,1,0,2,Single,L3,Offer1,Branch,Four-Door Car,2,22315.05787,0,67,33,54,0,2,4,Friday,7,2,482.4
VA89684,Nevada,0,1,College,1/23/11,3,1,2,Married,L2,Offer1,Agent,Two-Door Car,2,2430.484375,33775,61,24,95,0,1,6,Sunday,3,1,292.8
XS68865,Oregon,0,3,College,1/18/11,3,0,2,Single,L2,Offer1,Agent,Two-Door Car,2,6160.999344,96988,77,1,60,0,3,1,Tuesday,3,1,369.6
IZ13533,Arizona,0,3,Bachelor,2/11/11,1,0,2,Single,L3,Offer1,Branch,Two-Door Car,3,7912.132168,0,114,26,34,0,7,4,Friday,6,2,820.8
JB47784,Oregon,0,1,Higher Education,1/23/11,3,1,1,Single,L1,Offer1,Call Center,Four-Door Car,1,5534.821886,81945,68,19,45,0,9,6,Sunday,3,1,47.451832
LT79371,Arizona,0,1,Bachelor,1/29/11,1,1,1,Married,L1,Offer1,Agent,Four-Door Car,2,2382.672856,0,65,24,47,0,1,5,Saturday,4,1,27.031485
DE78840,Nevada,0,1,Bachelor,2/22/11,2,1,2,Married,L3,Offer4,Branch,Luxury,2,6991.248087,19019,186,7,46,0,1,1,Tuesday,8,2,1003.050834
PU25554,Oregon,0,1,Bachelor,1/30/11,3,1,3,Married,L2,Offer4,Agent,Four-Door Car,2,2885.328202,62579,72,33,53,0,1,6,Sunday,4,1,326.242099
ZI47098,California,1,3,High School or Below,1/31/11,3,1,2,Divorced,L3,Offer1,Call Center,Four-Door Car,2,41787.90343,46587,119,34,74,2,2,0,Monday,5,1,571.2
CN53343,Arizona,0,3,Bachelor,2/2/11,1,1,2,Single,L3,Offer1,Branch,Four-Door Car,2,2848.564466,0,81,26,58,0,1,2,Wednesday,5,2,583.2
IN18876,Arizona,0,3,Bachelor,2/4/11,1,1,2,Single,L1,Offer3,Web,Four-Door Car,1,8123.023295,0,78,15,47,0,2,4,Friday,5,2,561.6
FV38119,Washington,0,3,High School or Below,1/26/11,1,0,2,Married,L1,Offer1,Agent,SUV,2,9661.103686,0,135,1,98,0,9,2,Wednesday,4,1,648.0
YD89516,California,0,1,High School or Below,1/13/11,1,0,2,Single,L3,Offer2,Web,Four-Door Car,1,4488.134688,0,66,1,61,0,9,3,Thursday,2,1,758.460636
BN89470,California,0,3,College,1/25/11,2,0,2,Married,L2,Offer1,Agent,Four-Door Car,1,4561.27302,29327,118,26,21,0,1,1,Tuesday,4,1,627.898468
VZ64716,Oregon,0,3,Higher Education,2/26/11,3,0,1,Married,L2,Offer4,Call Center,Four-Door Car,2,11546.17372,81081,96,32,34,1,2,5,Saturday,8,2,206.211089
FU17577,Oregon,0,1,High School or Below,1/10/11,1,1,2,Single,L3,Offer1,Agent,SUV,2,3788.814643,0,106,27,89,0,1,0,Monday,2,1,763.2
QY37300,Nevada,0,1,Higher Education,2/21/11,3,0,3,Married,L2,Offer2,Branch,Luxury,2,13502.63148,57222,112,3,88,1,2,0,Monday,8,2,297.187468
UI84849,Arizona,0,1,College,2/1/11,3,0,1,Married,L1,Offer3,Agent,Luxury,1,8563.968057,91147,107,4,79,0,7,1,Tuesday,5,2,50.473675
MN81810,California,0,1,High School or Below,1/13/11,3,1,2,Single,L3,Offer3,Agent,Four-Door Car,1,2913.475108,76638,73,2,55,1,1,3,Thursday,2,1,435.189747
XN42396,California,0,1,Bachelor,1/20/11,3,0,1,Married,L2,Offer3,Agent,Four-Door Car,2,7540.584824,29697,64,6,43,0,2,3,Thursday,3,1,147.128736
VZ13840,Arizona,0,1,High School or Below,1/18/11,1,0,2,Married,L3,Offer3,Call Center,Four-Door Car,2,6950.532764,0,61,27,90,0,2,1,Tuesday,3,1,301.402778
NI27358,Arizona,0,1,College,2/21/11,3,1,3,Married,L3,Offer3,Branch,Luxury,1,7255.137772,67352,181,7,80,1,1,0,Monday,8,2,560.947563
LO39834,Oregon,1,3,Bachelor,2/27/11,2,1,2,Single,L3,Offer1,Agent,SUV,2,4334.064096,23904,123,1,67,3,1,6,Sunday,8,2,590.4
WX18073,Arizona,0,3,Bachelor,1/27/11,1,0,2,Married,L2,Offer1,Branch,Four-Door Car,1,6307.497245,0,88,16,28,2,7,3,Thursday,4,1,422.4
PG27422,California,0,1,Bachelor,1/1/11,3,1,3,Single,L3,Offer2,Web,Four-Door Car,2,5904.847853,89953,74,3,42,0,3,5,Saturday,52,1,274.165887
AX56708,California,0,1,High School or Below,1/23/11,2,0,2,Divorced,L3,Offer1,Agent,Four-Door Car,1,4794.481412,20862,68,1,69,0,9,6,Sunday,3,1,326.4
JI80257,Nevada,0,1,College,1/23/11,3,1,1,Divorced,L3,Offer1,Branch,Luxury,2,9180.154161,47663,114,35,24,0,8,6,Sunday,3,1,103.702555
EK95340,Washington,0,3,Higher Education,2/11/11,3,0,2,Divorced,L1,Offer3,Web,Four-Door Car,1,8355.512557,49564,105,8,29,0,5,4,Friday,6,2,661.608936
FS67856,California,1,1,College,1/21/11,3,0,2,Married,L3,Offer2,Branch,SUV,1,13869.92705,28432,118,1,59,0,2,4,Friday,3,1,612.300581
JX27737,California,0,3,College,1/25/11,3,0,3,Married,L1,Offer1,Agent,Two-Door Car,2,13452.1928,32356,117,11,35,2,2,1,Tuesday,4,1,428.490681
SY81273,Oregon,0,1,High School or Below,2/16/11,3,0,2,Divorced,L3,Offer1,Agent,Two-Door Car,2,16798.85832,55269,71,32,15,0,2,2,Wednesday,7,2,340.8
FZ16327,California,0,3,College,1/11/11,1,1,3,Divorced,L2,Offer1,Web,Four-Door Car,3,8273.111579,0,116,6,78,0,3,1,Tuesday,2,1,509.513764
XC26395,Oregon,0,3,High School or Below,1/3/11,3,0,1,Divorced,L3,Offer1,Branch,Two-Door Car,3,7408.836056,76771,95,34,82,1,7,0,Monday,1,1,91.674854
HA72996,Nevada,1,1,College,2/10/11,3,1,1,Married,L3,Offer2,Branch,SUV,3,4349.30875,75648,108,28,10,0,1,3,Thursday,6,2,112.660916
WP51328,Oregon,0,1,Higher Education,2/19/11,3,0,3,Single,L3,Offer4,Branch,Two-Door Car,2,4744.967459,20698,68,21,72,5,5,5,Saturday,7,2,248.422693
CP47989,Oregon,0,1,High School or Below,2/4/11,3,1,2,Divorced,L2,Offer4,Web,Two-Door Car,2,17208.05642,29734,63,12,86,0,2,4,Friday,5,2,649.83837
JO75190,Nevada,0,1,Bachelor,1/31/11,3,0,2,Married,L3,Offer3,Agent,SUV,2,8673.587,43963,110,25,59,0,7,0,Monday,5,1,528.0
AP47670,California,0,1,High School or Below,2/12/11,3,0,2,Married,L2,Offer2,Call Center,Four-Door Car,2,2497.910013,29465,63,6,9,0,1,5,Saturday,6,2,302.4
BT61680,Arizona,0,1,High School or Below,1/15/11,3,1,2,Single,L3,Offer1,Agent,SUV,2,32069.87526,24851,103,8,99,0,2,5,Saturday,2,1,604.289428
KX23022,Arizona,0,1,Bachelor,1/7/11,1,0,2,Single,L3,Offer1,Agent,SUV,2,3312.253233,0,107,2,4,2,1,4,Friday,1,1,770.4
KB20508,California,0,3,College,1/17/11,2,0,2,Married,L1,Offer1,Branch,Two-Door Car,3,10828.37347,11033,97,27,18,0,2,0,Monday,3,1,511.120131
HU89665,Oregon,0,1,College,2/25/11,3,1,2,Married,L3,Offer2,Agent,Four-Door Car,2,12128.36511,20495,61,7,36,0,2,4,Friday,8,2,292.8
HD12841,California,0,1,Higher Education,2/6/11,3,1,1,Married,L3,Offer2,Call Center,Four-Door Car,2,5505.687336,95766,68,17,62,0,5,6,Sunday,5,2,162.557048
AR63478,California,0,1,College,1/7/11,1,0,2,Single,L1,Offer4,Agent,Four-Door Car,2,6715.342541,0,65,22,39,0,2,4,Friday,1,1,655.073317
UP90711,Oregon,0,1,Bachelor,1/31/11,3,1,1,Single,L2,Offer2,Call Center,Two-Door Car,2,2836.677371,61029,72,26,98,0,1,0,Monday,5,1,114.429816
EK58626,Oregon,0,1,Bachelor,2/2/11,1,0,2,Single,L3,Offer4,Web,SUV,2,3561.595726,0,105,3,30,0,1,2,Wednesday,5,2,504.0
CA14631,California,0,3,High School or Below,1/14/11,3,0,1,Married,L2,Offer2,Web,Four-Door Car,3,6552.399896,56188,86,20,52,3,3,4,Friday,2,1,175.972039
AU98438,Arizona,0,1,Bachelor,2/7/11,3,1,1,Married,L3,Offer2,Branch,Four-Door Car,2,2833.980142,94812,70,11,40,0,1,0,Monday,6,2,121.025058
RD96782,California,0,1,Bachelor,2/12/11,1,1,2,Married,L1,Offer1,Branch,Two-Door Car,1,5099.513147,0,70,28,77,1,3,5,Saturday,6,2,336.0
SY66568,Oregon,0,3,College,1/25/11,3,1,2,Married,L3,Offer2,Branch,Two-Door Car,2,9415.527031,55338,116,25,54,0,7,1,Tuesday,4,1,556.8
WE52979,California,1,3,High School or Below,1/15/11,3,1,2,Married,L3,Offer2,Agent,Two-Door Car,3,3644.833554,82477,90,1,69,0,1,5,Saturday,2,1,432.0
PL56477,Oregon,0,1,College,2/23/11,3,1,2,Married,L3,Offer3,Branch,Two-Door Car,1,2927.516316,20852,73,8,6,0,1,2,Wednesday,8,2,383.789732
XK20264,Washington,0,3,High School or Below,2/28/11,1,1,3,Married,L3,Offer1,Call Center,Two-Door Car,2,9227.945752,0,82,22,62,0,2,0,Monday,9,2,296.637382
DV57698,Oregon,0,3,Higher Education,1/8/11,1,1,2,Married,L3,Offer1,Call Center,Two-Door Car,2,3148.42409,0,83,16,75,0,1,5,Saturday,1,1,544.217453
RD53171,Arizona,0,3,College,2/28/11,1,1,2,Single,L2,Offer1,Agent,Two-Door Car,2,3063.114594,0,95,14,57,2,1,0,Monday,9,2,456.0
PK23339,Arizona,0,3,High School or Below,1/25/11,3,1,3,Married,L2,Offer2,Call Center,Four-Door Car,2,3417.953745,72460,85,9,76,0,1,1,Tuesday,4,1,370.018108
GA74551,Oregon,1,1,Bachelor,1/31/11,3,0,1,Married,L1,Offer3,Agent,Four-Door Car,2,23594.6802,76358,66,25,3,0,2,0,Monday,5,1,86.461582
BS26376,California,1,3,High School or Below,2/20/11,3,0,1,Divorced,L1,Offer1,Agent,Four-Door Car,2,7519.133631,96306,95,12,17,1,6,6,Sunday,7,2,185.355353
WW74234,Arizona,0,1,College,2/5/11,3,1,1,Single,L3,Offer1,Agent,SUV,2,3969.433177,49544,101,3,29,0,1,5,Saturday,5,2,0.769185
UA26783,Oregon,0,1,High School or Below,1/18/11,1,0,2,Single,L3,Offer4,Call Center,Two-Door Car,2,4874.0748,0,68,10,36,0,7,1,Tuesday,3,1,609.323227
DV38369,California,0,1,Bachelor,1/26/11,1,0,2,Single,L2,Offer3,Web,SUV,2,7261.615478,0,101,7,19,0,4,2,Wednesday,4,1,727.2
ZM42260,Arizona,0,1,College,2/20/11,3,0,2,Married,L2,Offer2,Agent,SUV,2,8005.964669,63357,101,26,42,0,5,6,Sunday,7,2,565.508572
EB34435,Arizona,0,3,High School or Below,1/22/11,1,0,2,Single,L3,Offer2,Call Center,Four-Door Car,3,2996.139865,0,82,9,21,0,1,5,Saturday,3,1,590.4
QY41527,Arizona,0,1,Bachelor,2/21/11,3,0,2,Married,L3,Offer4,Agent,SUV,2,4175.945269,23060,109,13,25,3,1,0,Monday,8,2,731.350857
WG61503,Arizona,0,1,Higher Education,1/18/11,3,0,2,Married,L2,Offer3,Agent,Four-Door Car,2,8491.858636,27781,71,33,7,0,2,1,Tuesday,3,1,340.8
TY59969,Arizona,0,1,College,2/2/11,3,0,1,Single,L2,Offer1,Agent,Four-Door Car,2,2402.172069,43246,62,19,89,0,1,2,Wednesday,5,2,52.435202
DO20853,Oregon,0,3,High School or Below,1/30/11,2,1,2,Married,L1,Offer3,Branch,SUV,3,4775.475851,14254,124,21,16,0,1,6,Sunday,4,1,595.2
CD14267,Nevada,0,3,College,2/12/11,3,0,1,Married,L3,Offer2,Web,Four-Door Car,3,4235.183999,60334,106,5,67,0,1,5,Saturday,6,2,111.164747
WL40338,California,1,1,Bachelor,1/26/11,3,1,3,Married,L1,Offer2,Agent,Four-Door Car,2,5107.163002,35625,65,10,56,1,3,2,Wednesday,4,1,288.572108
GV75215,Oregon,0,1,Bachelor,2/12/11,3,1,3,Married,L3,Offer2,Agent,Luxury,2,13167.60512,54684,111,13,15,3,2,5,Saturday,6,2,302.137164
CN91738,Oregon,0,1,Bachelor,2/16/11,3,0,3,Single,L3,Offer2,Call Center,Two-Door Car,2,2520.301352,56228,65,4,79,0,1,2,Wednesday,7,2,276.877348
UR36951,Oregon,0,3,Bachelor,2/15/11,3,0,2,Single,L2,Offer4,Agent,SUV,2,5189.289582,82166,134,9,43,3,1,1,Tuesday,7,2,643.2
JU87932,Oregon,0,1,Bachelor,2/15/11,3,1,2,Married,L3,Offer1,Web,Four-Door Car,2,2893.313855,30406,73,29,93,0,1,1,Tuesday,7,2,350.4
IR50609,Arizona,0,3,Bachelor,2/12/11,3,0,2,Divorced,L1,Offer2,Agent,Four-Door Car,2,3985.547406,75007,101,1,19,0,1,5,Saturday,6,2,668.773522
VI18029,Washington,0,1,Bachelor,2/26/11,3,0,3,Married,L3,Offer2,Agent,Four-Door Car,2,2414.638309,79271,62,24,63,4,1,5,Saturday,8,2,232.753598
CC46747,Arizona,0,3,High School or Below,1/8/11,1,1,2,Single,L2,Offer1,Agent,Four-Door Car,1,18688.30707,0,76,2,66,0,2,5,Saturday,1,1,364.8
ZK58906,California,0,3,Bachelor,1/2/11,3,0,1,Married,L3,Offer1,Call Center,SUV,2,16589.71237,59414,140,34,56,0,2,6,Sunday,52,1,65.022258
SQ70457,Oregon,0,1,Bachelor,1/2/11,3,0,2,Single,L2,Offer2,Branch,Four-Door Car,2,23331.829,44719,66,6,55,0,2,6,Sunday,52,1,316.8
ZA37110,Nevada,0,3,Bachelor,2/23/11,1,1,1,Married,L3,Offer1,Web,SUV,2,4699.034135,0,129,14,93,2,1,2,Wednesday,8,2,291.744204
HH23204,California,1,1,Higher Education,1/27/11,2,1,2,Divorced,L1,Offer2,Branch,Two-Door Car,2,2395.57,21986,63,1,9,0,1,3,Thursday,4,1,333.696228
IE29890,Oregon,0,1,High School or Below,1/22/11,3,1,2,Divorced,L3,Offer2,Branch,SUV,2,8861.482361,58480,113,6,35,1,5,5,Saturday,3,1,542.4
VO25412,Washington,0,1,Higher Education,1/1/11,3,1,1,Married,L3,Offer1,Agent,Two-Door Car,2,8936.823519,37520,74,21,30,0,2,5,Saturday,52,1,163.576763
ME37051,California,0,1,Bachelor,2/20/11,3,0,1,Divorced,L3,Offer1,Agent,Two-Door Car,2,7340.496505,50165,62,15,63,0,2,6,Sunday,7,2,129.999138
DL17162,Arizona,0,3,College,2/12/11,3,0,2,Married,L2,Offer2,Web,Four-Door Car,2,26453.93512,42961,83,24,16,0,2,5,Saturday,6,2,398.4
DD27563,Oregon,0,3,High School or Below,2/13/11,3,0,3,Single,L3,Offer1,Agent,Four-Door Car,3,6342.473656,86687,80,4,82,0,3,6,Sunday,6,2,274.159702
IA27050,Oregon,0,3,High School or Below,1/4/11,1,1,1,Single,L2,Offer1,Branch,Four-Door Car,3,6560.815344,0,93,2,88,0,3,1,Tuesday,1,1,41.617367
UQ63751,Arizona,0,3,Bachelor,2/15/11,3,1,1,Married,L3,Offer2,Agent,Four-Door Car,2,6687.593818,23772,83,19,25,0,4,1,Tuesday,7,2,100.652984
MV26494,California,0,3,College,1/29/11,1,0,3,Married,L3,Offer4,Web,Four-Door Car,2,3681.253483,0,98,23,7,0,1,5,Saturday,4,1,354.939043
EN89709,Arizona,0,1,Higher Education,1/20/11,2,1,1,Married,L2,Offer3,Agent,Two-Door Car,2,2555.535685,18241,65,17,44,0,1,3,Thursday,3,1,151.991098
QN68814,Oregon,0,1,Bachelor,1/14/11,1,0,2,Married,L2,Offer1,Agent,Two-Door Car,2,2373.795076,0,65,32,88,0,1,4,Friday,2,1,312.0
NE70831,California,0,1,High School or Below,1/31/11,3,1,3,Single,L1,Offer1,Web,Two-Door Car,2,2732.652352,86650,69,7,64,2,1,0,Monday,5,1,323.865715
FV72595,Arizona,0,3,Bachelor,1/10/11,1,0,2,Single,L3,Offer3,Agent,SUV,2,4703.71858,0,137,11,73,0,1,0,Monday,2,1,1554.089517
VZ81004,Oregon,0,3,Higher Education,1/26/11,3,1,2,Married,L2,Offer1,Call Center,Luxury,3,19259.84494,35973,159,5,97,0,2,2,Wednesday,4,1,763.2
VM89271,Arizona,0,3,High School or Below,1/22/11,3,0,2,Married,L2,Offer4,Call Center,Four-Door Car,1,3844.569357,26262,97,6,59,0,1,5,Saturday,3,1,465.6
CL97519,California,0,3,College,2/10/11,3,0,2,Married,L3,Offer3,Call Center,SUV,2,4683.443348,25187,121,8,79,0,1,3,Thursday,6,2,580.8
RN71166,Oregon,0,1,High School or Below,1/26/11,3,1,1,Married,L3,Offer1,Branch,Four-Door Car,2,5174.081063,88081,64,35,94,0,5,2,Wednesday,4,1,82.483947
PJ86059,Oregon,0,1,High School or Below,1/4/11,3,1,2,Divorced,L2,Offer2,Call Center,Four-Door Car,2,2655.864573,83460,66,20,18,0,1,1,Tuesday,1,1,443.44552
BP34620,California,0,1,Bachelor,1/3/11,2,1,2,Married,L2,Offer1,Branch,Four-Door Car,2,5615.073509,19949,74,0,99,1,3,0,Monday,1,1,355.2
HI58196,Oregon,0,3,College,1/18/11,1,0,2,Single,L3,Offer2,Branch,Two-Door Car,3,3161.171297,0,92,16,56,0,1,1,Tuesday,3,1,897.379535
OZ58610,Arizona,0,1,High School or Below,2/21/11,1,0,2,Single,L3,Offer2,Branch,SUV,2,7575.647415,0,109,30,87,0,4,0,Monday,8,2,784.8
WC34456,California,0,3,Bachelor,1/14/11,3,1,3,Married,L3,Offer2,Call Center,Four-Door Car,3,3985.398895,77739,98,31,61,0,1,4,Friday,2,1,428.563553
FC15606,Oregon,0,3,College,2/11/11,3,1,3,Married,L3,Offer1,Branch,SUV,3,9706.375239,23649,122,2,69,0,6,4,Friday,6,2,535.606632
UM99946,Arizona,0,3,College,1/18/11,3,0,3,Divorced,L2,Offer1,Agent,Four-Door Car,2,7736.654606,68980,98,25,87,0,7,1,Tuesday,3,1,464.038577
JG94795,Oregon,0,3,Higher Education,1/6/11,3,1,2,Married,L1,Offer2,Agent,Four-Door Car,2,4179.488639,60010,103,4,86,0,1,3,Thursday,1,1,494.4
GD93408,California,0,1,Bachelor,2/26/11,3,1,1,Married,L2,Offer1,Branch,Two-Door Car,2,5759.011129,30968,74,10,89,1,8,5,Saturday,8,2,45.425684
QO12561,California,0,3,High School or Below,2/22/11,1,0,2,Divorced,L1,Offer1,Agent,Four-Door Car,2,4165.396419,0,116,2,97,0,1,1,Tuesday,8,2,556.8
VI12822,Washington,0,1,High School or Below,2/26/11,3,1,2,Married,L2,Offer2,Branch,Four-Door Car,1,2632.552578,99841,65,14,30,0,1,5,Saturday,8,2,312.0
CT84535,California,1,3,College,2/28/11,1,0,2,Married,L3,Offer1,Branch,Four-Door Car,3,3885.456401,0,105,3,92,0,1,0,Monday,9,2,504.0
NT36519,California,0,1,College,2/16/11,3,0,2,Married,L2,Offer1,Branch,SUV,1,8161.944953,32967,105,16,70,1,4,2,Wednesday,7,2,504.0
WT86597,Oregon,1,3,Higher Education,1/31/11,1,0,2,Single,L3,Offer1,Agent,SUV,1,13024.13012,0,125,6,61,0,2,0,Monday,5,1,900.0
ZJ27465,California,0,1,College,2/18/11,3,1,2,Divorced,L3,Offer1,Agent,SUV,2,14137.23043,31794,119,12,16,0,2,4,Friday,7,2,571.2
QF75939,Washington,0,3,High School or Below,1/5/11,3,1,2,Single,L1,Offer2,Agent,Four-Door Car,1,3700.678124,36710,94,17,56,0,1,2,Wednesday,1,1,676.8
MC73302,Oregon,0,1,Bachelor,2/15/11,3,1,3,Married,L1,Offer1,Agent,Four-Door Car,2,5511.033294,36267,69,21,1,0,8,1,Tuesday,7,2,263.454037
WE21182,Oregon,1,1,High School or Below,2/26/11,2,0,2,Single,L3,Offer2,Call Center,Four-Door Car,2,5169.49937,12430,73,22,13,0,4,5,Saturday,8,2,350.4
TD90906,Oregon,0,1,High School or Below,1/20/11,3,1,2,Married,L3,Offer4,Web,Four-Door Car,1,6044.020038,93715,74,12,88,0,7,3,Thursday,3,1,532.8
WB66665,Nevada,1,1,College,2/10/11,3,1,1,Married,L2,Offer2,Branch,SUV,3,4349.30875,75648,108,28,10,0,1,3,Thursday,6,2,112.660916
ZP26168,Washington,0,1,College,2/1/11,2,1,3,Single,L3,Offer1,Agent,Four-Door Car,2,9688.129179,24584,66,11,74,0,2,1,Tuesday,5,2,279.706613
ZG56744,California,1,1,Bachelor,1/19/11,3,0,2,Single,L1,Offer1,Agent,Four-Door Car,2,5528.212807,36088,72,16,31,0,9,2,Wednesday,3,1,345.6
BO81145,Arizona,0,1,Bachelor,1/24/11,3,0,2,Single,L2,Offer2,Call Center,SUV,2,7894.5005,21723,104,31,6,0,8,0,Monday,4,1,748.8
BQ28323,Oregon,0,1,High School or Below,2/19/11,3,1,3,Married,L3,Offer1,Agent,Four-Door Car,3,5935.815989,63833,73,17,69,0,3,5,Saturday,7,2,199.460544
WD38315,California,0,1,College,1/23/11,1,0,2,Single,L3,Offer1,Agent,Four-Door Car,2,4520.339327,0,61,7,1,0,4,6,Sunday,3,1,304.156333
IS73434,Arizona,0,3,Bachelor,2/26/11,3,1,2,Married,L2,Offer2,Agent,Four-Door Car,2,3219.146148,45892,81,1,49,0,1,5,Saturday,8,2,388.8
VO94890,Oregon,0,1,College,1/4/11,3,0,2,Married,L1,Offer4,Web,Two-Door Car,2,5935.572179,90263,74,17,36,0,8,1,Tuesday,1,1,355.2
ZH43085,Washington,0,1,High School or Below,2/10/11,1,0,2,Single,L3,Offer1,Agent,Four-Door Car,2,2322.572562,0,63,8,87,0,1,3,Thursday,6,2,453.6
HQ10502,Oregon,0,3,Bachelor,2/6/11,3,0,2,Divorced,L3,Offer1,Agent,Four-Door Car,2,11692.00974,40548,98,7,57,0,2,6,Sunday,5,2,470.4
SP46702,Oregon,0,3,College,1/28/11,1,0,2,Single,L3,Offer1,Branch,Two-Door Car,2,10175.2441,0,99,15,84,0,2,4,Friday,4,1,831.340966
JB60515,Washington,0,1,High School or Below,1/29/11,3,0,2,Married,L3,Offer1,Branch,Four-Door Car,2,2513.971107,50450,63,24,80,0,1,5,Saturday,4,1,302.4
TK49887,California,0,3,College,2/12/11,1,1,2,Single,L3,Offer2,Branch,Two-Door Car,2,2897.779107,0,85,4,45,0,1,5,Saturday,6,2,612.0
EG16813,Arizona,0,1,College,2/8/11,3,1,1,Divorced,L3,Offer3,Branch,Two-Door Car,2,5515.246935,75963,69,4,23,0,7,1,Tuesday,6,2,102.147789
SI13406,Arizona,0,3,High School or Below,1/16/11,3,1,2,Married,L1,Offer4,Agent,Four-Door Car,2,3469.836978,32714,87,35,48,0,1,6,Sunday,2,1,513.041633
WC11272,Oregon,0,3,Bachelor,1/9/11,3,1,3,Married,L1,Offer1,Branch,Two-Door Car,2,6907.554242,42790,87,10,74,0,3,6,Sunday,1,1,290.057111
TU27563,Oregon,0,3,Bachelor,1/10/11,3,1,2,Married,L2,Offer2,Branch,Two-Door Car,2,3647.24611,20694,94,29,89,1,1,0,Monday,2,1,451.2
IL72707,California,1,3,Bachelor,1/26/11,3,1,2,Divorced,L2,Offer1,Agent,Four-Door Car,2,3265.156348,25820,82,10,69,0,1,2,Wednesday,4,1,393.6
DZ62350,California,0,1,High School or Below,2/7/11,3,0,2,Divorced,L3,Offer4,Call Center,Four-Door Car,2,2514.282096,24744,65,1,0,0,1,0,Monday,6,2,312.0
VV82891,Washington,1,1,Bachelor,1/30/11,1,1,2,Single,L1,Offer1,Web,Two-Door Car,2,4462.997006,0,73,35,52,3,5,6,Sunday,4,1,350.4
UQ41461,Washington,0,1,Bachelor,1/27/11,2,1,3,Divorced,L2,Offer1,Call Center,Four-Door Car,2,4570.673702,27538,63,10,6,4,3,3,Thursday,4,1,285.843893
NI58226,Oregon,0,1,High School or Below,2/23/11,3,1,3,Married,L3,Offer3,Web,Four-Door Car,2,2752.65503,81280,68,6,47,0,1,2,Wednesday,8,2,308.349562
VA78645,California,0,1,College,1/9/11,1,0,2,Single,L3,Offer3,Branch,Four-Door Car,2,2188.655055,0,67,29,49,1,1,6,Sunday,1,1,321.6
UY61301,Nevada,0,1,Bachelor,1/4/11,1,0,2,Married,L1,Offer2,Agent,Four-Door Car,2,2710.149379,0,73,14,66,0,1,1,Tuesday,1,1,350.4
